instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
1522,3/8/2011,1,0,3,18,0,2,1,1,0.34,0.3333,0.27,0.194,21,214,235
1523,3/8/2011,1,0,3,19,0,2,1,1,0.34,0.3485,0.31,0.1045,9,141,150
1524,3/8/2011,1,0,3,20,0,2,1,1,0.32,0.3333,0.39,0.0896,2,74,76
1525,3/8/2011,1,0,3,21,0,2,1,1,0.3,0.2879,0.49,0.194,7,68,75
1526,3/8/2011,1,0,3,22,0,2,1,1,0.3,0.2879,0.49,0.2239,11,44,55
1527,3/8/2011,1,0,3,23,0,2,1,1,0.28,0.2727,0.61,0.194,3,38,41
1528,3/9/2011,1,0,3,0,0,3,1,1,0.26,0.2879,0.65,0.0896,0,9,9
1529,3/9/2011,1,0,3,1,0,3,1,1,0.26,0.2727,0.52,0.1343,0,4,4
1530,3/9/2011,1,0,3,2,0,3,1,1,0.26,0.2727,0.52,0.1343,1,1,2
1531,3/9/2011,1,0,3,3,0,3,1,1,0.24,0.2576,0.7,0.0896,1,2,3
1532,3/9/2011,1,0,3,4,0,3,1,1,0.24,0.2576,0.75,0.1045,0,2,2
1533,3/9/2011,1,0,3,5,0,3,1,2,0.24,0.2424,0.81,0.1343,1,7,8
1534,3/9/2011,1,0,3,6,0,3,1,2,0.24,0.2576,0.85,0.1045,5,44,49
1535,3/9/2011,1,0,3,7,0,3,1,2,0.24,0.2424,0.87,0.1642,18,123,141
1536,3/9/2011,1,0,3,8,0,3,1,2,0.24,0.2424,0.87,0.1343,11,238,249
1537,3/9/2011,1,0,3,9,0,3,1,2,0.26,0.2424,0.87,0.2537,5,136,141
1538,3/9/2011,1,0,3,10,0,3,1,2,0.3,0.2879,0.75,0.2537,8,49,57
1539,3/9/2011,1,0,3,11,0,3,1,2,0.32,0.2879,0.76,0.3881,15,44,59
1540,3/9/2011,1,0,3,12,0,3,1,2,0.32,0.303,0.76,0.2537,14,84,98
1541,3/9/2011,1,0,3,13,0,3,1,2,0.32,0.2879,0.76,0.3582,17,82,99
1542,3/9/2011,1,0,3,14,0,3,1,2,0.34,0.303,0.76,0.2985,10,61,71
1543,3/9/2011,1,0,3,15,0,3,1,2,0.36,0.3333,0.71,0.2985,15,64,79
1544,3/9/2011,1,0,3,16,0,3,1,2,0.34,0.303,0.76,0.3284,10,102,112
1545,3/9/2011,1,0,3,17,0,3,1,2,0.34,0.303,0.76,0.2985,18,176,194
1546,3/9/2011,1,0,3,18,0,3,1,2,0.34,0.3182,0.76,0.2537,12,176,188
1547,3/9/2011,1,0,3,19,0,3,1,2,0.34,0.303,0.76,0.3284,11,123,134
1548,3/9/2011,1,0,3,20,0,3,1,2,0.32,0.3182,0.87,0.194,4,87,91
1549,3/9/2011,1,0,3,21,0,3,1,2,0.32,0.303,0.93,0.3284,10,52,62
1550,3/9/2011,1,0,3,22,0,3,1,3,0.32,0.3182,0.93,0.1642,4,17,21
1551,3/9/2011,1,0,3,23,0,3,1,3,0.34,0.3333,0.93,0.194,1,17,18
1552,3/10/2011,1,0,3,0,0,4,1,3,0.34,0.3182,0,0.2537,3,0,3
1553,3/10/2011,1,0,3,1,0,4,1,3,0.34,0.3182,0,0.2537,0,2,2
1554,3/10/2011,1,0,3,2,0,4,1,3,0.34,0.3182,0,0.2537,0,1,1
1555,3/10/2011,1,0,3,5,0,4,1,3,0.36,0.3485,0,0.194,1,2,3
1556,3/10/2011,1,0,3,6,0,4,1,3,0.36,0.3333,0,0.3284,0,12,12
1557,3/10/2011,1,0,3,7,0,4,1,3,0.38,0.3939,0,0.2239,1,36,37
1558,3/10/2011,1,0,3,8,0,4,1,3,0.38,0.3939,0,0.2836,1,43,44
1559,3/10/2011,1,0,3,9,0,4,1,3,0.4,0.4091,0,0.2239,1,23,24
1560,3/10/2011,1,0,3,10,0,4,1,3,0.4,0.4091,0,0.1642,0,17,17
1561,3/10/2011,1,0,3,11,0,4,1,3,0.4,0.4091,0,0.2537,6,5,11
1562,3/10/2011,1,0,3,12,0,4,1,3,0.42,0.4242,0,0.2239,4,30,34
1563,3/10/2011,1,0,3,13,0,4,1,3,0.42,0.4242,0,0.2239,1,11,12
1564,3/10/2011,1,0,3,14,0,4,1,3,0.44,0.4394,0,0.2985,0,12,12
1565,3/10/2011,1,0,3,15,0,4,1,3,0.44,0.4394,0,0.2239,3,11,14
1566,3/10/2011,1,0,3,16,0,4,1,3,0.42,0.4242,0,0.2537,1,20,21
1567,3/10/2011,1,0,3,17,0,4,1,2,0.44,0.4394,0,0.3881,2,109,111
1568,3/10/2011,1,0,3,18,0,4,1,3,0.44,0.4394,0,0.3582,2,80,82
1569,3/10/2011,1,0,3,19,0,4,1,3,0.44,0.4394,0,0.5821,5,51,56
1570,3/10/2011,1,0,3,20,0,4,1,3,0.36,0.3333,0,0.3284,9,29,38
1571,3/10/2011,1,0,3,21,0,4,1,3,0.36,0.3485,0,0.2239,1,27,28
1572,3/10/2011,1,0,3,22,0,4,1,2,0.34,0.3333,0,0.1343,4,30,34
1573,3/10/2011,1,0,3,23,0,4,1,3,0.34,0.3485,0,0.0896,1,26,27
1574,3/11/2011,1,0,3,0,0,5,1,2,0.34,0.3485,1,0.0896,0,6,6
1575,3/11/2011,1,0,3,1,0,5,1,3,0.34,0.3485,1,0.1045,0,8,8
1576,3/11/2011,1,0,3,2,0,5,1,3,0.34,0.3485,1,0.1045,2,3,5
1577,3/11/2011,1,0,3,3,0,5,1,2,0.32,0.3333,0.93,0.0896,0,2,2
1578,3/11/2011,1,0,3,5,0,5,1,1,0.3,0.2879,0.81,0.2239,1,6,7
1579,3/11/2011,1,0,3,6,0,5,1,1,0.26,0.2424,0.81,0.2836,1,31,32
1580,3/11/2011,1,0,3,7,0,5,1,1,0.26,0.2576,0.7,0.194,10,104,114
1581,3/11/2011,1,0,3,8,0,5,1,1,0.28,0.2727,0.7,0.2537,15,244,259
1582,3/11/2011,1,0,3,9,0,5,1,2,0.3,0.2879,0.61,0.2836,13,143,156
1583,3/11/2011,1,0,3,10,0,5,1,2,0.32,0.303,0.57,0.2985,18,60,78
1584,3/11/2011,1,0,3,11,0,5,1,2,0.32,0.303,0.57,0.2985,14,67,81
1585,3/11/2011,1,0,3,12,0,5,1,2,0.34,0.3182,0.53,0.2537,15,96,111
1586,3/11/2011,1,0,3,13,0,5,1,1,0.36,0.3333,0.53,0.2537,15,92,107
1587,3/11/2011,1,0,3,14,0,5,1,2,0.36,0.3333,0.5,0.3582,25,64,89
1588,3/11/2011,1,0,3,15,0,5,1,2,0.34,0.3182,0.53,0.2537,21,64,85
1589,3/11/2011,1,0,3,16,0,5,1,2,0.34,0.303,0.49,0.2985,18,95,113
1590,3/11/2011,1,0,3,17,0,5,1,1,0.34,0.3182,0.49,0.2239,23,200,223
1591,3/11/2011,1,0,3,18,0,5,1,1,0.32,0.303,0.49,0.3284,19,134,153
1592,3/11/2011,1,0,3,19,0,5,1,1,0.3,0.2727,0.56,0.3284,7,111,118
1593,3/11/2011,1,0,3,20,0,5,1,1,0.3,0.303,0.56,0.1642,6,70,76
1594,3/11/2011,1,0,3,21,0,5,1,2,0.3,0.2879,0.52,0.2537,10,43,53
1595,3/11/2011,1,0,3,22,0,5,1,1,0.3,0.303,0.52,0.1642,11,53,64
1596,3/11/2011,1,0,3,23,0,5,1,1,0.3,0.2879,0.52,0.2537,3,34,37
1597,3/12/2011,1,0,3,0,0,6,0,1,0.26,0.2727,0.6,0.1343,4,30,34
1598,3/12/2011,1,0,3,1,0,6,0,1,0.24,0.2273,0.65,0.194,3,15,18
1599,3/12/2011,1,0,3,2,0,6,0,1,0.24,0.2273,0.65,0.194,0,14,14
1600,3/12/2011,1,0,3,3,0,6,0,1,0.24,0.2273,0.65,0.2537,1,6,7
1601,3/12/2011,1,0,3,4,0,6,0,1,0.24,0.2273,0.65,0.2537,0,1,1
1602,3/12/2011,1,0,3,5,0,6,0,1,0.22,0.2273,0.69,0.194,0,2,2
1603,3/12/2011,1,0,3,6,0,6,0,1,0.22,0.2121,0.75,0.2537,2,2,4
1604,3/12/2011,1,0,3,7,0,6,0,1,0.24,0.2273,0.7,0.194,4,19,23
1605,3/12/2011,1,0,3,8,0,6,0,1,0.26,0.2576,0.65,0.1642,9,44,53
1606,3/12/2011,1,0,3,9,0,6,0,1,0.28,0.2879,0.65,0.1045,25,76,101
1607,3/12/2011,1,0,3,10,0,6,0,1,0.32,0.303,0.66,0.2239,21,78,99
1608,3/12/2011,1,0,3,11,0,6,0,1,0.34,0.303,0.49,0.3284,36,83,119
1609,3/12/2011,1,0,3,12,0,6,0,1,0.34,0.3182,0.53,0.2836,51,107,158
1610,3/12/2011,1,0,3,13,0,6,0,1,0.36,0.3333,0.51,0.3582,62,95,157
1611,3/12/2011,1,0,3,14,0,6,0,1,0.4,0.4091,0.5,0.4478,70,96,166
1612,3/12/2011,1,0,3,15,0,6,0,1,0.42,0.4242,0.44,0.4925,81,101,182
1613,3/12/2011,1,0,3,16,0,6,0,1,0.46,0.4545,0.41,0.4478,100,144,244
1614,3/12/2011,1,0,3,17,0,6,0,1,0.46,0.4545,0.44,0.3284,99,114,213
1615,3/12/2011,1,0,3,18,0,6,0,1,0.42,0.4242,0.54,0.1642,54,91,145
1616,3/12/2011,1,0,3,19,0,6,0,1,0.42,0.4242,0.54,0.0896,26,86,112
1617,3/12/2011,1,0,3,20,0,6,0,1,0.4,0.4091,0.58,0.1045,22,64,86
1618,3/12/2011,1,0,3,21,0,6,0,1,0.38,0.3939,0.62,0,36,46,82
1619,3/12/2011,1,0,3,22,0,6,0,1,0.36,0.3788,0.71,0,7,56,63
1620,3/12/2011,1,0,3,23,0,6,0,1,0.38,0.3939,0.66,0.0896,11,38,49
1621,3/13/2011,1,0,3,0,0,0,0,1,0.38,0.3939,0.62,0.1045,3,35,38
1622,3/13/2011,1,0,3,1,0,0,0,1,0.36,0.3485,0.66,0.1343,10,23,33
1623,3/13/2011,1,0,3,3,0,0,0,1,0.34,0.3333,0.76,0.1343,6,17,23
1624,3/13/2011,1,0,3,4,0,0,0,1,0.34,0.3333,0.66,0.1642,4,9,13
1625,3/13/2011,1,0,3,5,0,0,0,1,0.36,0.3485,0.62,0.1343,0,3,3
1626,3/13/2011,1,0,3,6,0,0,0,1,0.34,0.3636,0.66,0,0,2,2
1627,3/13/2011,1,0,3,7,0,0,0,1,0.36,0.3485,0.62,0.194,2,8,10
1628,3/13/2011,1,0,3,8,0,0,0,1,0.4,0.4091,0.5,0.2985,11,23,34
1629,3/13/2011,1,0,3,9,0,0,0,1,0.4,0.4091,0.5,0.4179,8,36,44
1630,3/13/2011,1,0,3,10,0,0,0,1,0.42,0.4242,0.47,0.2537,36,86,122
1631,3/13/2011,1,0,3,11,0,0,0,1,0.44,0.4394,0.41,0.4179,88,93,181
1632,3/13/2011,1,0,3,12,0,0,0,1,0.46,0.4545,0.38,0.3881,74,120,194
1633,3/13/2011,1,0,3,13,0,0,0,1,0.46,0.4545,0.38,0.3881,97,124,221
1634,3/13/2011,1,0,3,14,0,0,0,1,0.46,0.4545,0.41,0.2985,144,106,250
1635,3/13/2011,1,0,3,15,0,0,0,1,0.48,0.4697,0.39,0.3284,149,155,304
1636,3/13/2011,1,0,3,16,0,0,0,1,0.46,0.4545,0.41,0.3881,124,132,256
1637,3/13/2011,1,0,3,17,0,0,0,1,0.44,0.4394,0.41,0.3582,98,143,241
1638,3/13/2011,1,0,3,18,0,0,0,1,0.4,0.4091,0.43,0.3582,55,92,147
1639,3/13/2011,1,0,3,19,0,0,0,1,0.36,0.3333,0.5,0.3582,28,73,101
1640,3/13/2011,1,0,3,20,0,0,0,1,0.32,0.303,0.57,0.2985,23,54,77
1641,3/13/2011,1,0,3,21,0,0,0,1,0.3,0.2879,0.56,0.2537,9,49,58
1642,3/13/2011,1,0,3,22,0,0,0,1,0.3,0.2727,0.56,0.3284,8,29,37
1643,3/13/2011,1,0,3,23,0,0,0,1,0.26,0.2576,0.65,0.2239,5,23,28
1644,3/14/2011,1,0,3,0,0,1,1,1,0.26,0.2727,0.65,0.1045,4,7,11
1645,3/14/2011,1,0,3,1,0,1,1,1,0.26,0.2879,0.65,0.0896,0,1,1
1646,3/14/2011,1,0,3,2,0,1,1,1,0.26,0.2879,0.65,0.0896,0,1,1
1647,3/14/2011,1,0,3,3,0,1,1,1,0.26,0.2727,0.65,0.1343,0,3,3
1648,3/14/2011,1,0,3,5,0,1,1,1,0.24,0.2424,0.7,0.1343,0,8,8
1649,3/14/2011,1,0,3,6,0,1,1,1,0.26,0.2727,0.65,0.1343,1,27,28
1650,3/14/2011,1,0,3,7,0,1,1,2,0.28,0.3182,0.61,0,4,84,88
1651,3/14/2011,1,0,3,8,0,1,1,2,0.3,0.303,0.56,0.1343,24,217,241
1652,3/14/2011,1,0,3,9,0,1,1,1,0.32,0.303,0.53,0.3284,13,127,140
1653,3/14/2011,1,0,3,10,0,1,1,1,0.34,0.3182,0.42,0.2537,27,57,84
1654,3/14/2011,1,0,3,11,0,1,1,1,0.36,0.3333,0.4,0.2537,26,45,71
1655,3/14/2011,1,0,3,12,0,1,1,1,0.38,0.3939,0.37,0,40,54,94
1656,3/14/2011,1,0,3,13,0,1,1,1,0.38,0.3939,0.36,0.3284,24,51,75
1657,3/14/2011,1,0,3,14,0,1,1,2,0.38,0.3939,0.34,0,27,52,79
1658,3/14/2011,1,0,3,15,0,1,1,1,0.38,0.3939,0.37,0.1642,24,77,101
1659,3/14/2011,1,0,3,16,0,1,1,1,0.4,0.4091,0.35,0.1045,27,80,107
1660,3/14/2011,1,0,3,17,0,1,1,1,0.38,0.3939,0.4,0.194,42,229,271
1661,3/14/2011,1,0,3,18,0,1,1,1,0.36,0.3636,0.4,0.1045,25,210,235
1662,3/14/2011,1,0,3,19,0,1,1,1,0.36,0.3485,0.43,0.1343,17,133,150
1663,3/14/2011,1,0,3,20,0,1,1,1,0.34,0.3182,0.46,0.2239,23,106,129
1664,3/14/2011,1,0,3,21,0,1,1,1,0.34,0.3333,0.46,0.1343,5,58,63
1665,3/14/2011,1,0,3,22,0,1,1,1,0.32,0.3333,0.49,0.1045,4,43,47
1666,3/14/2011,1,0,3,23,0,1,1,1,0.32,0.3485,0.53,0,2,17,19
1667,3/15/2011,1,0,3,0,0,2,1,1,0.32,0.3485,0.53,0,7,7,14
1668,3/15/2011,1,0,3,1,0,2,1,1,0.3,0.303,0.62,0.0896,4,6,10
1669,3/15/2011,1,0,3,2,0,2,1,1,0.3,0.303,0.62,0.0896,1,2,3
1670,3/15/2011,1,0,3,4,0,2,1,1,0.24,0.2576,0.75,0.0896,1,1,2
1671,3/15/2011,1,0,3,5,0,2,1,1,0.24,0.2273,0.75,0.194,0,11,11
1672,3/15/2011,1,0,3,6,0,2,1,1,0.22,0.2273,0.8,0.194,3,32,35
1673,3/15/2011,1,0,3,7,0,2,1,1,0.24,0.2424,0.75,0.1642,10,109,119
1674,3/15/2011,1,0,3,8,0,2,1,1,0.26,0.2879,0.7,0.0896,23,259,282
1675,3/15/2011,1,0,3,9,0,2,1,2,0.3,0.3333,0.7,0,10,147,157
1676,3/15/2011,1,0,3,10,0,2,1,2,0.32,0.3182,0.66,0.194,22,56,78
1677,3/15/2011,1,0,3,11,0,2,1,2,0.34,0.3182,0.57,0.2239,27,51,78
1678,3/15/2011,1,0,3,12,0,2,1,2,0.36,0.3485,0.5,0.2239,32,70,102
1679,3/15/2011,1,0,3,13,0,2,1,2,0.36,0.3333,0.57,0.2836,23,74,97
1680,3/15/2011,1,0,3,14,0,2,1,2,0.38,0.3939,0.46,0.2985,14,74,88
1681,3/15/2011,1,0,3,15,0,2,1,2,0.38,0.3939,0.43,0.2836,24,66,90
1682,3/15/2011,1,0,3,16,0,2,1,2,0.38,0.3939,0.46,0.3284,21,93,114
1683,3/15/2011,1,0,3,17,0,2,1,2,0.36,0.3485,0.62,0.194,22,195,217
1684,3/15/2011,1,0,3,18,0,2,1,2,0.36,0.3333,0.62,0.2985,18,207,225
1685,3/15/2011,1,0,3,19,0,2,1,2,0.34,0.3182,0.71,0.2836,14,138,152
1686,3/15/2011,1,0,3,20,0,2,1,2,0.34,0.3182,0.71,0.2836,9,79,88
1687,3/15/2011,1,0,3,21,0,2,1,3,0.32,0.3333,0.81,0.1045,2,53,55
1688,3/15/2011,1,0,3,22,0,2,1,2,0.32,0.3182,0.87,0.1642,1,20,21
1689,3/15/2011,1,0,3,23,0,2,1,2,0.32,0.3182,0.87,0.1642,1,17,18
1690,3/16/2011,1,0,3,0,0,3,1,3,0.3,0.2879,0.93,0.2537,0,8,8
1691,3/16/2011,1,0,3,1,0,3,1,3,0.3,0.2727,1,0.2985,1,2,3
1692,3/16/2011,1,0,3,3,0,3,1,2,0.28,0.2727,1,0.2239,1,2,3
1693,3/16/2011,1,0,3,4,0,3,1,2,0.3,0.303,0.93,0.1642,0,1,1
1694,3/16/2011,1,0,3,5,0,3,1,2,0.3,0.3182,0.93,0.1045,0,3,3
1695,3/16/2011,1,0,3,6,0,3,1,2,0.3,0.3182,0.93,0.1045,1,30,31
1696,3/16/2011,1,0,3,7,0,3,1,2,0.3,0.2879,0.93,0.194,10,101,111
1697,3/16/2011,1,0,3,8,0,3,1,2,0.32,0.3182,0.93,0,26,227,253
1698,3/16/2011,1,0,3,9,0,3,1,2,0.32,0.3333,0.93,0.1343,10,144,154
1699,3/16/2011,1,0,3,10,0,3,1,2,0.36,0.3485,0.81,0.1642,19,49,68
1700,3/16/2011,1,0,3,11,0,3,1,2,0.36,0.3485,0.81,0.1343,13,62,75
1701,3/16/2011,1,0,3,12,0,3,1,2,0.4,0.4091,0.71,0.1045,23,65,88
1702,3/16/2011,1,0,3,13,0,3,1,2,0.4,0.4091,0.76,0.1343,18,81,99
1703,3/16/2011,1,0,3,14,0,3,1,2,0.4,0.4091,0.76,0.2239,33,67,100
1704,3/16/2011,1,0,3,15,0,3,1,2,0.4,0.4091,0.76,0.2537,22,79,101
1705,3/16/2011,1,0,3,16,0,3,1,2,0.4,0.4091,0.76,0.1642,30,121,151
1706,3/16/2011,1,0,3,17,0,3,1,2,0.44,0.4394,0.54,0.2985,37,216,253
1707,3/16/2011,1,0,3,18,0,3,1,2,0.44,0.4394,0.54,0.2239,26,211,237
1708,3/16/2011,1,0,3,19,0,3,1,2,0.44,0.4394,0.51,0.3284,18,150,168
1709,3/16/2011,1,0,3,20,0,3,1,2,0.42,0.4242,0.54,0.2985,10,111,121
1710,3/16/2011,1,0,3,21,0,3,1,2,0.42,0.4242,0.58,0.2836,3,75,78
1711,3/16/2011,1,0,3,22,0,3,1,2,0.4,0.4091,0.62,0.3881,11,48,59
1712,3/16/2011,1,0,3,23,0,3,1,1,0.4,0.4091,0.65,0.194,9,18,27
1713,3/17/2011,1,0,3,0,0,4,1,1,0.38,0.3939,0.66,0.2537,4,19,23
1714,3/17/2011,1,0,3,1,0,4,1,1,0.36,0.3485,0.71,0.2239,1,11,12
1715,3/17/2011,1,0,3,2,0,4,1,1,0.34,0.303,0.71,0.2985,3,5,8
1716,3/17/2011,1,0,3,3,0,4,1,1,0.34,0.3333,0.66,0.1642,1,1,2
1717,3/17/2011,1,0,3,4,0,4,1,1,0.34,0.3333,0.71,0.194,0,3,3
1718,3/17/2011,1,0,3,5,0,4,1,1,0.32,0.3333,0.76,0.1045,0,13,13
1719,3/17/2011,1,0,3,6,0,4,1,1,0.32,0.3182,0.76,0.194,4,47,51
1720,3/17/2011,1,0,3,7,0,4,1,1,0.32,0.3333,0.76,0.1343,12,128,140
1721,3/17/2011,1,0,3,8,0,4,1,1,0.36,0.3485,0.66,0.1343,17,282,299
1722,3/17/2011,1,0,3,9,0,4,1,1,0.4,0.4091,0.62,0.2537,23,162,185
1723,3/17/2011,1,0,3,10,0,4,1,1,0.44,0.4394,0.54,0.3284,9,69,78
1724,3/17/2011,1,0,3,11,0,4,1,1,0.44,0.4394,0.54,0.2836,20,66,86
1725,3/17/2011,1,0,3,12,0,4,1,1,0.5,0.4848,0.45,0.2239,24,81,105
1726,3/17/2011,1,0,3,13,0,4,1,2,0.52,0.5,0.42,0.0896,26,85,111
1727,3/17/2011,1,0,3,14,0,4,1,1,0.5,0.4848,0.45,0.1045,32,87,119
1728,3/17/2011,1,0,3,15,0,4,1,1,0.52,0.5,0.42,0.2537,30,95,125
1729,3/17/2011,1,0,3,16,0,4,1,1,0.5,0.4848,0.48,0.2836,34,108,142
1730,3/17/2011,1,0,3,17,0,4,1,1,0.5,0.4848,0.42,0.194,48,265,313
1731,3/17/2011,1,0,3,18,0,4,1,2,0.46,0.4545,0.59,0.1642,50,260,310
1732,3/17/2011,1,0,3,19,0,4,1,1,0.44,0.4394,0.58,0.194,18,189,207
1733,3/17/2011,1,0,3,20,0,4,1,1,0.42,0.4242,0.67,0.2239,25,112,137
1734,3/17/2011,1,0,3,21,0,4,1,1,0.42,0.4242,0.62,0.2239,19,119,138
1735,3/17/2011,1,0,3,22,0,4,1,1,0.4,0.4091,0.66,0.2239,17,70,87
1736,3/17/2011,1,0,3,23,0,4,1,1,0.42,0.4242,0.62,0.2836,7,43,50
1737,3/18/2011,1,0,3,0,0,5,1,1,0.42,0.4242,0.58,0.2836,5,24,29
1738,3/18/2011,1,0,3,1,0,5,1,1,0.4,0.4091,0.62,0.2537,4,12,16
1739,3/18/2011,1,0,3,2,0,5,1,1,0.4,0.4091,0.62,0.194,5,9,14
1740,3/18/2011,1,0,3,3,0,5,1,1,0.36,0.3485,0.71,0.194,1,4,5
1741,3/18/2011,1,0,3,5,0,5,1,1,0.38,0.3939,0.66,0.1642,2,8,10
1742,3/18/2011,1,0,3,6,0,5,1,1,0.4,0.4091,0.66,0.194,1,35,36
1743,3/18/2011,1,0,3,7,0,5,1,1,0.4,0.4091,0.66,0.194,11,112,123
1744,3/18/2011,1,0,3,8,0,5,1,1,0.42,0.4242,0.67,0.2537,24,256,280
1745,3/18/2011,1,0,3,9,0,5,1,1,0.46,0.4545,0.63,0.2239,18,192,210
1746,3/18/2011,1,0,3,10,0,5,1,1,0.52,0.5,0.53,0.2836,43,74,117
1747,3/18/2011,1,0,3,11,0,5,1,1,0.54,0.5152,0.52,0.2836,55,104,159
1748,3/18/2011,1,0,3,12,0,5,1,2,0.56,0.5303,0.49,0.3582,72,123,195
1749,3/18/2011,1,0,3,13,0,5,1,1,0.64,0.6212,0.41,0.2836,57,118,175
1750,3/18/2011,1,0,3,14,0,5,1,1,0.66,0.6212,0.39,0.2537,71,103,174
1751,3/18/2011,1,0,3,15,0,5,1,2,0.68,0.6364,0.39,0.3582,62,111,173
1752,3/18/2011,1,0,3,16,0,5,1,1,0.68,0.6364,0.39,0.2836,67,137,204
1753,3/18/2011,1,0,3,17,0,5,1,1,0.7,0.6364,0.37,0.3284,95,237,332
1754,3/18/2011,1,0,3,18,0,5,1,1,0.68,0.6364,0.39,0.1642,84,247,331
1755,3/18/2011,1,0,3,19,0,5,1,1,0.66,0.6212,0.44,0.1343,58,132,190
1756,3/18/2011,1,0,3,20,0,5,1,1,0.62,0.6212,0.46,0.1343,46,103,149
1757,3/18/2011,1,0,3,21,0,5,1,1,0.62,0.6212,0.46,0.1045,22,91,113
1758,3/18/2011,1,0,3,22,0,5,1,1,0.62,0.6212,0.5,0.1642,55,63,118
1759,3/18/2011,1,0,3,23,0,5,1,2,0.6,0.6212,0.53,0.2239,26,60,86
1760,3/19/2011,1,0,3,0,0,6,0,2,0.6,0.6212,0.53,0.2537,26,50,76
1761,3/19/2011,1,0,3,1,0,6,0,2,0.58,0.5455,0.46,0.3582,16,35,51
1762,3/19/2011,1,0,3,2,0,6,0,2,0.56,0.5303,0.43,0.2239,5,20,25
1763,3/19/2011,1,0,3,3,0,6,0,2,0.54,0.5152,0.39,0.3284,1,7,8
1764,3/19/2011,1,0,3,4,0,6,0,1,0.52,0.5,0.34,0.4179,1,2,3
1765,3/19/2011,1,0,3,5,0,6,0,1,0.52,0.5,0.34,0.4179,0,2,2
1766,3/19/2011,1,0,3,6,0,6,0,1,0.44,0.4394,0.44,0.4179,0,10,10
1767,3/19/2011,1,0,3,7,0,6,0,1,0.4,0.4091,0.5,0.3284,4,9,13
1768,3/19/2011,1,0,3,8,0,6,0,1,0.42,0.4242,0.47,0.4925,11,37,48
1769,3/19/2011,1,0,3,9,0,6,0,1,0.42,0.4242,0.44,0.4627,35,41,76
1770,3/19/2011,1,0,3,10,0,6,0,1,0.44,0.4394,0.38,0.4179,55,85,140
1771,3/19/2011,1,0,3,11,0,6,0,1,0.46,0.4545,0.36,0.4478,90,106,196
1772,3/19/2011,1,0,3,12,0,6,0,1,0.46,0.4545,0.33,0.4179,126,141,267
1773,3/19/2011,1,0,3,13,0,6,0,1,0.5,0.4848,0.34,0.4627,174,127,301
1774,3/19/2011,1,0,3,14,0,6,0,1,0.5,0.4848,0.31,0.4925,168,144,312
1775,3/19/2011,1,0,3,15,0,6,0,1,0.5,0.4848,0.29,0.4179,170,143,313
1776,3/19/2011,1,0,3,16,0,6,0,1,0.5,0.4848,0.31,0.3881,175,129,304
1777,3/19/2011,1,0,3,17,0,6,0,1,0.48,0.4697,0.31,0.3284,138,140,278
1778,3/19/2011,1,0,3,18,0,6,0,1,0.46,0.4545,0.31,0.3284,92,125,217
1779,3/19/2011,1,0,3,19,0,6,0,1,0.44,0.4394,0.33,0.2836,38,116,154
1780,3/19/2011,1,0,3,20,0,6,0,1,0.42,0.4242,0.35,0.2239,39,69,108
1781,3/19/2011,1,0,3,21,0,6,0,1,0.4,0.4091,0.37,0.2985,20,73,93
1782,3/19/2011,1,0,3,22,0,6,0,1,0.4,0.4091,0.37,0.3284,27,45,72
1783,3/19/2011,1,0,3,23,0,6,0,1,0.38,0.3939,0.4,0.2985,13,37,50
1784,3/20/2011,1,0,3,0,0,0,0,1,0.34,0.303,0.49,0.4179,7,33,40
1785,3/20/2011,1,0,3,1,0,0,0,1,0.32,0.2879,0.53,0.3582,2,22,24
1786,3/20/2011,1,0,3,2,0,0,0,1,0.3,0.2879,0.52,0.2836,6,24,30
1787,3/20/2011,1,0,3,3,0,0,0,1,0.28,0.2727,0.56,0.2537,1,11,12
1788,3/20/2011,1,0,3,4,0,0,0,1,0.26,0.2576,0.56,0.2239,2,1,3
1789,3/20/2011,1,0,3,5,0,0,0,1,0.26,0.2576,0.6,0.194,3,6,9
1790,3/20/2011,1,0,3,6,0,0,0,1,0.26,0.2576,0.6,0.2239,1,3,4
1791,3/20/2011,1,0,3,7,0,0,0,1,0.24,0.2273,0.6,0.2239,5,9,14
1792,3/20/2011,1,0,3,8,0,0,0,1,0.28,0.2727,0.56,0.1642,7,30,37
1793,3/20/2011,1,0,3,9,0,0,0,1,0.3,0.303,0.52,0.1343,35,43,78
1794,3/20/2011,1,0,3,10,0,0,0,2,0.32,0.3485,0.45,0,55,81,136
1795,3/20/2011,1,0,3,11,0,0,0,1,0.34,0.3485,0.39,0.1045,92,111,203
1796,3/20/2011,1,0,3,12,0,0,0,1,0.36,0.3636,0.4,0.1045,120,108,228
1797,3/20/2011,1,0,3,13,0,0,0,1,0.38,0.3939,0.34,0,88,115,203
1798,3/20/2011,1,0,3,14,0,0,0,1,0.4,0.4091,0.3,0,145,134,279
1799,3/20/2011,1,0,3,15,0,0,0,1,0.4,0.4091,0.32,0.0896,172,136,308
1800,3/20/2011,1,0,3,16,0,0,0,1,0.42,0.4242,0.32,0,92,132,224
1801,3/20/2011,1,0,3,17,0,0,0,1,0.4,0.4091,0.35,0.2836,83,143,226
1802,3/20/2011,1,0,3,18,0,0,0,1,0.38,0.3939,0.4,0.3582,58,98,156
